tau_space,01,02,03,10,12,13,23,21,20,32,31,30
0.0003217641750250735,3.718291627616313e-06,3.895901889844263e-05,4.504804131708653e-05,6.381788366324154e-05,3.19875916724008e-06,3.074605606106792e-05,2.113524821757648e-06,3.3983854925995214e-05,0.00041035006653162686,1.873836166609458e-06,0.00012295231302243158,9.226224871677457e-05
0.00036123426997094305,4.6785005750324094e-06,4.865492913659849e-05,5.6134744715485454e-05,8.035913086212738e-05,4.0238002563840824e-06,3.8371313648688594e-05,2.663259723880701e-06,4.2777841958682394e-05,0.0005176379684593948,2.361488953697261e-06,0.00015499919132417524,0.00011622721685708322
0.0004055460735840828,5.885449601287757e-06,6.069685067041354e-05,6.985406941959792e-05,0.00010117588512080299,5.06044894188135e-06,4.783250300788095e-05,3.3558915186595455e-06,5.383893744375165e-05,0.0006530360897847544,2.976009436099761e-06,0.00019540306656993508,0.00014640773368847286
0.00045529350748669476,7.402038658130184e-06,7.562573048002248e-05,8.679318876752652e-05,0.0001273682769362009,6.362493784885896e-06,5.9550291428868604e-05,4.228526891013917e-06,6.774807355606898e-05,0.000823931288064186,3.7503867061253613e-06,0.00024634467486156985,0.0001844119162427083
0.0005111433483440165,9.306995613353581e-06,9.409672425786238e-05,0.00010765534854612254,0.000160317414193693,7.99719940634575e-06,7.403365820494546e-05,5.3278926157437155e-06,8.523357329698004e-05,0.0010396588977621697,4.726180937429672e-06,0.00031057424913905697,0.00023226225573472862
0.0005738441648302393,1.169877448502512e-05,0.0001168991845270707,0.00013327698260224167,0.00020175625614193566,1.0048604753749163e-05,9.189547992404437e-05,6.7128232567786655e-06,0.0001072079330504896,0.001312018731453831,5.955747396711173e-06,0.0003915603302214644,0.00029250166371281965
0.0006442363508721371,1.470037870073922e-05,0.0001449785146609648,0.00016464499684342286,0.00025385798466269005,1.2621596326185998e-05,0.00011386983038953838,8.457389463223176e-06,0.0001348135279679403,0.0016559279749830053,7.50503635848111e-06,0.000493677442570093,0.0003683263388990796
0.0007232633896483533,1.8465315506779672e-05,0.00017945935467358635,0.00020291306982185515,0.0003193460272195399,1.5846928239761555e-05,0.0001408308324304199,1.065483076882085e-05,0.0001694792958802218,0.0020902470358334976,9.457117492790827e-06,0.0006224427440428093,0.00046375209471547423
0.0008119844993184008,2.3184926147445268e-05,0.00022166919118091986,0.0002494153051974116,0.00040163079901961473,1.9887391335784254e-05,0.00017381277474700328,1.3422498444016077e-05,0.00021299088296163605,0.0026388235789426154,1.1916615560892197e-05,0.0007848143510327761,0.0005838223675896264
0.0009115888299750819,2.9097382168675066e-05,0.00027316099107642025,0.0003056749521180886,0.0005049793115659735,2.4945371975785907e-05,0.00021403108143489745,1.6908065463736247e-05,0.0002675772290062663,0.003331811221518604,1.5015291937405964e-05,0.0009895672712019452,0.0007348680490991826
0.0010234114021054539,3.649868760315491e-05,0.00033573285392984593,0.0003734052169389272,0.0006347250550394781,3.12720828560505e-05,0.0002629036364877775,2.1297325294012158e-05,0.0003360171336763673,0.004207332920310335,1.8919066765247837e-05,0.0012477668824480937,0.0009248316137958875
0.0011489510001873099,4.5756079751120286e-05,0.00041144198000486255,0.00045449849513328145,0.0007975270060357507,3.917879387749862e-05,0.00032207197830627963,2.682398237474032e-05,0.00042176997123265746,0.005313575094491745,2.3836851222137526e-05,0.0015733648353202724,0.0011636708084008826
0.0012898902612533095,5.732427636207018e-05,0.0005026095092541985,0.0005509997726628593,0.0010016882309461274,4.905044091665231e-05,0.0003934220887965117,3.378193608175913e-05,0.0005291353956432644,0.006711416809902578,3.003165422275477e-05,0.0019839482921418963,0.0014638604891814085
0.0014481182276745346,7.176506783802867e-05,0.0006118121239779581,0.0006650596984436225,0.001257546305394685,6.136204201086926e-05,0.0004791050499953635,4.2540685946036594e-05,0.0006634475657955266,0.008477718128564756,3.783454451045555e-05,0.0025016807076078747,0.0018410150842016095
0.0016257556664437951,8.977079808364594e-05,0.0007418559002863031,0.0007988632141605651,0.0015779495714427882,7.669840421103226e-05,0.0005815589098573519,5.356463856130271e-05,0.0008313100713023501,0.010709411130711721,4.7662197470439664e-05,0.003154481023306359,0.002314658636942196
0.0018251834943190442,0.00011219230316665043,0.0008957280534612903,0.0009545310630054557,0.0019788349488675896,9.577765520869988e-05,0.0007035349216148895,6.743728893481578e-05,0.0010408782566223135,0.013528552336120537,6.003893830237527e-05,0.003977498210024948,0.002909174417191215
0.0020490746898158482,0.00014007187534019548,0.001076523349417282,0.0011339945077453503,0.0024799243483003123,0.00011947918574247666,0.0008481341243470092,8.489148383086716e-05,0.0013021958907379746,0.01708849921925458,7.562442288850597e-05,0.0050149493669233445,0.00365497153775724
0.002300430119772919,0.00017468177200332457,0.001287344611077455,0.001338848720150847,0.0031055572829698096,0.00014887663340152057,0.0010188641996179417,0.00010684726519497753,0.0016275928952945503,0.02158135378279441,9.524838221359638e-05,0.006322401512182537,0.004589911608008429
0.0025826187606826775,0.0002175686738739179,0.0015311815361343073,0.0015701980262770648,0.003885676403299666,0.0001852765870949189,0.0012197316744758852,0.00013445914829912455,0.002032149825658943,0.027246751738658884,0.00011995421026609284,0.007969588554303539,0.005761043677271682
0.002899422853882878,0.0002706042876220557,0.0018107795783137526,0.001828516645875569,0.004856979418213964,0.00023026373920834905,0.0014553905127288166,0.00016917512574673367,0.0025342325630657208,0.034381932618824745,0.00015105361471910998,0.010043863364344974,0.007226699697372005
0.00325508859983506,0.0003360419530294267,0.0021285212594131697,0.002113561208943672,0.0060642438173322995,0.0002857532877023258,0.0017313740390327592,0.00021281022104024496,0.0031560966299489118,0.04335275068256807,0.00019019509277012198,0.012654386183226663,0.009059004081166762
0.003654383070957258,0.00041657861737873437,0.0024863557415582536,0.002424384524809702,0.007561817975306338,0.00035405150563155163,0.0020544412901604497,0.0002676380622208423,0.003924553899750427,0.054604798857755515,0.0002394496668555365,0.015937137654419193,0.01134684752541409
0.004102658105827195,0.0005154208491476886,0.0028858274755445804,0.0027595106248273784,0.009415250856350739,0.00043792561443959483,0.002433068668152365,0.00033650473010592076,0.004871684221610589,0.06867300547370986,0.0003014181403231877,0.020060805856214885,0.014199363989815833
0.004605922041145108,0.0006363526517359817,0.0033282682962536767,0.003117334053480643,0.011702998991011007,0.0005406844835804849,0.0028781097984476012,0.00042297007790002464,0.006035559385662758,0.0861867813991973,0.00037936514860239075,0.025233513251859185,0.01774992618310214
0.005170920242896761,0.0007838017090986954,0.0038152244556041203,0.003496795406681718,0.01451809902824073,0.0006662723518625304,0.0034036272489415555,0.0005314828493448503,0.007460925499130621,0.10786588663462357,0.00047738652166832887,0.03171019302775976,0.022160633192189274
0.005805225516094902,0.0009628993911683148,0.004349183676333876,0.003898353809689239,0.01796962146634085,0.0008193788778926278,0.004027866950957084,0.000667597267141053,0.009199760788670752,0.134499546296215,0.0006006179834453133,0.039800153002542894,0.02762719653664572
0.006517339604882427,0.0011795284912271798,0.0049346391829713085,0.004325221559752779,0.022183620290026858,0.0010055705668981152,0.004774300769570361,0.0008382403548186399,0.011311587945143208,0.16689807504208393,0.000755495043064454,0.04987392078804317,0.034384029346951964
0.0073168071434272,0.0014403514995505655,0.005579470834659785,0.004784748982188529,0.02730315930172418,0.001231451208882773,0.0056726113172428224,0.0010520411222773923,0.013863373132966634,0.20580295872481696,0.0009500761343429259,0.06236777091257198,0.042709199241008744
0.00821434358491943,0.0017528116487076596,0.006296536203399993,0.0052897612102006724,0.03348682761948345,0.0015048625778393417,0.006759449410474462,0.0013197349209329722,0.016928789348101336,0.25173954855030156,0.0011944436913007726,0.07778330863293711,0.052928713890862435
0.009221978823334332,0.0021250996272528322,0.007105255253294624,0.005859577205533798,0.040904961012549555,0.0018351413603295823,0.00807877774161061,0.0016546587815931043,0.02058656504176729,0.30479934813412884,0.0015012009639216917,0.09667805774364263,0.06541937354237003
0.010353218432956626,0.002566081646579072,0.008032864249117441,0.00652041680068787,0.049732585029487006,0.0022334539131359733,0.009681643029643918,0.002073356412804048,0.024917590640805332,0.3643512942146874,0.0018860860337971289,0.11964117849305742,0.08060917000419428
0.01162322468679853,0.0030851906136901523,0.00911494528892023,0.0073049521961492106,0.06013793929735665,0.0027132363334409233,0.011625300087611824,0.0025963147627140544,0.030000435126443722,0.4287094505272485,0.002368728716523098,0.14724642843211586,0.09897399238890862
0.01304901978014403,0.003692292831975997,0.010394851684761126,0.008250893668625138,0.07226541897774859,0.0032907721036347635,0.013971727547492535,0.003248857630847333,0.03590496309305898,0.49483161576978985,0.0029735808495789185,0.17997286828420445,0.12102931941575786
0.014649713983072863,0.0043975591648803,0.01192177946746779,0.009398686470100753,0.08621202102806848,0.0039859409354526965,0.016785678985678672,0.004062225712751365,0.042683884267425594,0.5581828813081591,0.0037310558255069077,0.2180838699240756,0.14731579617515275
0.016446761779946643,0.005211392637002049,0.01374748011800016,0.01078857187432553,0.10199710800265195,0.004823167106326964,0.02013243893406267,0.005074876585778597,0.05036236947492294,0.6129438280809891,0.004678919029901785,0.26145889622723323,0.17837830958206127
0.018464249428955443,0.006144493365543739,0.015921915671208955,0.012457354149970125,0.11952673380453335,0.005832579561769169,0.024075349633171327,0.006334042317646927,0.05892639116355375,0.6527260114295903,0.005863976870544652,0.3093833757766919,0.2147395539111356
0.02072921779595372,0.007208173474507747,0.018488423975948704,0.014435176433952304,0.13855611064459836,0.0070513655943002344,0.028672948564271522,0.007897586277403735,0.06831123898242615,0.6718262315077295,0.007344117958901253,0.3603228603096378,0.2568710560368932
0.023272024789604096,0.008415062595920312,0.021479079135723594,0.01674247447554988,0.15865704750185855,0.008525253113455138,0.03397529805808396,0.009836203760786035,0.07839271516983369,0.6668018945792188,0.00919076513342446,0.41173907059415205,0.3051665955187337
0.026126752255633292,0.009780357518893877,0.024910840004529176,0.01938714339390992,0.17920095796581875,0.010309995712855083,0.04001894137042851,0.012236012158367523,0.08898471682142639,0.6378782175910174,0.011491800480758688,0.4600410146949217,0.35992330184409893
0.029331662783900453,0.011323751841199695,0.028782813982494177,0.022361909584198276,0.19937124790947422,0.012472668623393713,0.04682000892959745,0.01520157376637309,0.09984797813921596,0.5895856781618818,0.014355025986957128,0.5007861984385427,0.4213315439412152
0.03292971255097151,0.013072115126375558,0.0330746488506959,0.025641958034497404,0.21821967522940058,0.015092527931639448,0.054365352584211116,0.018859384822465124,0.11071517808214362,0.530219140872092,0.0179122180276621,0.5292261507102571,0.4894623047662444
0.036969127071950283,0.015062861139349003,0.037745848924556326,0.029182951990473625,0.23477721073247132,0.018261159833616144,0.06260212884848444,0.023361842694227995,0.12133673659674968,0.4701680332805254,0.022323821923884647,0.5412003028511277,0.5642176497276576
0.04150404757850477,0.01734774836096648,0.04273578158346927,0.032919633538714285,0.24821901029782437,0.022081666704345373,0.07142687450205365,0.0288916608681691,0.1315487274882135,0.4196457986987629,0.027784309557062466,0.5342254890617716,0.6451799234938272
0.046595256686646824,0.019996613707370228,0.047964289854971545,0.0367652461250911,0.2580653493864649,0.026666701563850384,0.08067575083889406,0.03566662526500515,0.14135905334961274,0.38657286981112543,0.034528183462464015,0.5084628542935383,0.7312754293046153
0.05231099308056263,0.023100305513948552,0.05333307902209889,0.04061217061036657,0.2643795001305665,0.03213524434734745,0.09011823732214684,0.043944455891468365,0.1510407739851091,0.37524169034506977,0.04283654781070828,0.46717324042505665,0.8201936665342756
0.05872786613189483,0.02677194024355972,0.05872829406109511,0.04433442070338394,0.267907425043532,0.0386080588732697,0.09945702348142806,0.05402732776094074,0.1612138601422386,0.38602953307562354,0.05304407019533562,0.41638199883318955,0.9076191786797193
0.06593188271333549,0.031145659010285723,0.06402484000514704,0.047792823055304606,0.2701026672502136,0.04620172235527439,0.10833692544788502,0.06626527988632863,0.17289145837742836,0.41602780168357106,0.06554601355429766,0.36375252981641787,0.9865601322841355
0.07401959996915644,0.03637237806721889,0.06909292627288093,0.0508435500690526,0.2729998654580335,0.05502096399448853,0.11636499138918242,0.0810572630338208,0.18746728943620672,0.46018525745274463,0.08080480309596749,0.31698604761127525,1.0473248208518096
0.08309941949353396,0.04261260357708248,0.07380699457639836,0.05335003649736136,0.278940469938654,0.06514885329579893,0.12314229840584516,0.09884791525049609,0.2066293831617467,0.512493696444193,0.09935527587984852,0.28225703607315217,1.078787447305345
0.09329304026284686,0.05002708355379531,0.07805663645598575,0.05519728118478009,0.2902023109298737,0.07663430008622253,0.12830533583080678,0.12011730781478934,0.2322015636714148,0.5668776370410272,0.1218072914095628,0.26316824543104517,1.0712066977625927
0.10473708979594508,0.05876665363196626,0.08175838489930765,0.056306398916389624,0.3086212216866053,0.08947655995250821,0.13157181897738443,0.14535993959963633,0.26593362875561716,0.6177043442952026,0.14884368924194846,0.26049527536978434,1.019940548072106
0.11758495540521581,0.06896282882746607,0.08486649195280292,0.05664644795150664,0.3352999037834807,0.10360711063550539,0.13278317141522103,0.17504836538383337,0.30927632817436346,0.6600605088875973,0.181210571050896,0.27269713251609534,0.9284158250900634
0.13200884008314195,0.0807203573631663,0.08738020692284702,0.05624044306000314,0.3704699909141287,0.11887036115010342,0.13193473458316607,0.2095764085693169,0.3631798479176829,0.6900118900169909,0.21969546032885376,0.2969156229119823,0.8085543336050036
0.14820207057988602,0.09411219881484735,0.08934499688973419,0.05516335242569268,0.41351840134424533,0.13500600254182107,0.12918567889363847,0.2491775753657387,0.4279407213830576,0.7049492715440191,0.2650870022573604,0.3300636447159426,0.678001836411234
0.16638168860761307,0.109176591235828,0.09084593336063114,0.05353167929446511,0.46313351797455327,0.15163711545896424,0.12484365717661958,0.29381696953124936,0.5030971657236327,0.7039373817226205,0.3181076387817393,0.36964828507341785,0.5552783469379201
0.18679135990207846,0.12591548775724937,0.09199315933950349,0.05148639035614092,0.5174972696978842,0.16826902546059747,0.11932389555954777,0.3430607546637505,0.5873518376058459,0.687872015859324,0.37930869123479466,0.4141518561210231,0.455029383910715
0.20970464013232348,0.14429393518409678,0.09290154881911485,0.049172666595365365,0.5744580728166733,0.18430383831040767,0.11308772558246419,0.3959368068483043,0.678501917788418,0.6592887123427432,0.4489168864337136,0.46299634834166065,0.38521366081556085
0.23542864143224201,0.16424080651305398,0.09366860271185248,0.04672060408661136,0.6316565436140024,0.19907402955298525,0.10657051853539887,0.45081335808380313,0.7733868719448174,0.6218164112814841,0.5266251960609609,0.5162338158755668,0.3468133334701575
0.2643081486974108,0.1856521951971005,0.09435547365076563,0.04423048893714228,0.6866166605771734,0.21189503900762416,0.10011264087959774,0.5053366373351275,0.8679102602254917,0.5794297189595311,0.6113328800066109,0.5741047611046743,0.33547809575349496
0.29673024081888727,0.20839912114536158,0.09497529454991994,0.04176497967007521,0.7368395148782231,0.22213180299295168,0.09390846619326135,0.5564779849521235,0.9572207602737647,0.5357313010016416,0.7008641022643427,0.6365492999562764,0.34398427168485424
0.3331294787934677,0.232340568938408,0.09549080887167685,0.03934892143141393,0.7799388089716214,0.2292688018639033,0.08798668369554807,0.6007368171765287,1.036116865259454,0.4934590121428144,0.7917328250931197,0.7027246278601336,0.3644916152616062
0.3739937302478802,0.25734129843036463,0.09582042345550844,0.036975896501772056,0.8138394623140902,0.23296962329581244,0.08222940800717843,0.6345193743252874,1.0996622160306908,0.4542961501844217,0.8790666534170093,0.7706055771388214,0.39002804205652347
0.41987070844439145,0.2832919186313565,0.09584946024403963,0.03461920264062876,0.8370271058719304,0.2331124104773896,0.07642814344676147,0.6546622442468965,1.1438933880662467,0.4189404238867828,0.9568319197148223,0.836787360107333,0.4151287152782949
0.4713753134116729,0.310127466660923,0.09544275006161228,0.032244095592541024,0.8487955464525204,0.22979284783103415,0.07036349724074031,0.6590060001996826,1.1664240521877576,0.387320015537679,1.018480293618345,0.8966157547922363,0.43588653231564667
0.5291978735958447,0.3378413325224693,0.09445614470802166,0.029818286317383397,0.8494106952113628,0.22329531647803624,0.06388657498057619,0.6468749794738418,1.166750016436967,0.35885063022565267,1.058029652063357,0.9447084171406901,0.4497518268683157
0.594113398496504,0.3664942646411654,0.09274710012026495,0.02731899326140584,0.8401159038636938,0.2140422015377442,0.05697762269482561,0.6193154978582993,1.1461525128356502,0.33267623479026737,1.0714019032167224,0.9758102796683312,0.45531150068901444
0.6669919663030128,0.39622232223237003,0.09018646197603819,0.02473675175827618,0.8229528741727525,0.2025370358559385,0.04976398194646181,0.5790012329613592,1.1072425158280352,0.3078810161150282,1.0576392846769318,0.9857909491345205,0.45212081795859177
0.748810385759003,0.4272503380274257,0.08667359845749098,0.022077545127167357,0.8004440327324595,0.18931660119027358,0.04249298140436117,0.5298134597866256,1.0533140368211078,0.2836721029604705,1.019534575418453,0.9725061141114368,0.44056110576149415
0.8406652885618334,0.4599155967005235,0.08215500282367239,0.019364730511806066,0.7752364301597394,0.17492055511981006,0.03547061437758325,0.4762014382592328,0.987720483301675,0.2595183681814892,0.9633413804882159,0.9362610173334273,0.4216757905801501
0.9437878277775391,0.49469854148140574,0.07664356355631104,0.01664079302485792,0.7498102441585933,0.15987769887492245,0.02898765832532287,0.422481666606063,0.9134462046856733,0.23521869759568173,0.8975585039383325,0.8797414147307048,0.39696238187204486
1.059560179277617,0.5322451835213988,0.07023339208221116,0.013967309408701478,0.7263047260373615,0.14469994649546217,0.023257437753574063,0.372229183389699,0.8329508463039118,0.21088472119021898,0.831148675771014,0.8074646249869667,0.36813062372287036
1.1895340673703207,0.5733542207948399,0.06310455764527803,0.011420924902527217,0.7064435147932336,0.12987185453746006,0.01838326973591473,0.3278676338130334,0.7482641083321175,0.1868539564587407,0.7717596316810447,0.724957110747028,0.3368577209499866
1.3354515629299002,0.6188959369087252,0.05551372121483365,0.009084148499264741,0.69149462444539,0.11582653289637443,0.0143613522940236,0.29050837739073976,0.6612345232728459,0.1635767533616792,0.7244669179935579,0.637908266296582,0.3045787547305834
1.499268432786047,0.6696330989425647,0.04777007726849272,0.007031879894507027,0.6822047989746796,0.10290686601689919,0.011111329589172039,0.2600415360346954,0.5738003108276925,0.14152402337061182,0.6913061772856427,0.5514786420767999,0.2723487633123591
1.6831803533309584,0.7259278047975829,0.04020008557944168,0.005316805663933111,0.6786959754223666,0.09132130605371816,0.00851776295536291,0.23544215125540108,0.48815552847934535,0.12114015512393404,0.6715520596166014,0.4698259759178575,0.24080384235734345
1.8896523396912115,0.7873451266675625,0.03310774093642147,0.003958120287530017,0.6803703365411242,0.08111173270279,0.0064652131608742835,0.21521371661175168,0.4067283530183194,0.10283239613778004,0.6624696073673462,0.39583839829084816,0.21022934763275875
2.121451784910632,0.8522102890370968,0.02673836920556202,0.002937670186925189,0.6859039526903667,0.07215227053670276,0.0048570047038101055,0.19785327154811927,0.3319605779183756,0.0869659964031372,0.6601886315003686,0.33105837479205713,0.18071366202908176
2.381685551976161,0.9172452028731417,0.021252798857772537,0.002205387409860237,0.6933979711411584,0.06418954677538251,0.0036178893156842804,0.18220956958296636,0.2659562604433073,0.07383665718231112,0.6604363534470963,0.27580175221283265,0.15233464236325817
