tau_space,01,02,10,12,21,20
1e-05,3.6401425107102963e-09,4.048214966645143e-08,6.209824240922995e-08,3.1379985680693432e-09,3.315735125060163e-08,3.9354306599343123e-07
1.1226677735108135e-05,4.5877427916017835e-09,5.100825100695843e-08,7.826531689995718e-08,3.954837394554667e-09,4.178930364771449e-08,4.960295109343543e-07
1.2603829296797274e-05,5.781951422696355e-09,6.426902072121184e-08,9.864106029532686e-08,4.984256656515578e-09,5.266817306337082e-08,6.252077193139483e-07
1.414991297434576e-05,7.287009238271658e-09,8.097400185584668e-08,1.2432098261881102e-07,6.281600650181238e-09,6.637875911036101e-08,7.880302396665236e-07
1.588565129428053e-05,9.18370662914847e-09,1.0201648666182516e-07,1.5668562853354574e-07,7.916552526893308e-09,8.365795458948349e-08,9.93261037039245e-07
1.7834308769319092e-05,1.1574042902995911e-08,1.285207242812179e-07,1.9747482006534771e-07,9.97688020386196e-09,1.0543443832667451e-07,1.2519474854234364e-06
2.0022003718155845e-05,1.4586315503250607e-08,1.619017248265384e-07,2.488810510621239e-07,1.2573318329825777e-08,1.32878369898924e-07,1.5780155914388068e-06
2.2478058335487252e-05,1.8382396901326048e-08,2.0393994731449574e-07,3.136672684534293e-07,1.5845240883514598e-08,1.674643485687707e-07,1.989020358596148e-06
2.523539170434766e-05,2.3166093811394635e-08,2.5687526215281483e-07,3.953151504432554e-07,1.9968321868188168e-08,2.1105040748019091e-07,2.507091952157276e-06
2.833096101839324e-05,2.919423907777526e-08,3.2352490894887743e-07,4.982120950060589e-07,2.5163815652017918e-08,2.659777331804341e-07,3.1601287026269964e-06
3.180625692794119e-05,3.6790393418175696e-08,4.0743116829487487e-07,6.278865521244792e-07,3.1710508572696684e-08,3.351961613064483e-07,3.983301365259954e-06
3.5707859649004625e-05,4.636213955675422e-08,5.130470913921115e-07,7.913046262311937e-07,3.9959587439764656e-08,4.2242228011735727e-07,5.020950254985702e-06
4.008806328898465e-05,5.842298198516929e-08,6.459683473635705e-07,9.97243776863298e-07,5.035333070816568e-08,5.323384857357998e-07,6.328977478666462e-06
4.5005576757004976e-05,7.361966601255141e-08,8.132243296464775e-07,1.256763145391688e-06,6.344883513839413e-08,6.708437662675215e-07,7.97786433529677e-06
5.0526310653356795e-05,9.276680441185949e-08,1.0236414479272897e-06,1.583796399130579e-06,7.994772209696029e-08,8.453692103460857e-07,1.0056476823585891e-05
5.672426068491978e-05,1.16890346871975e-07,1.2882977036234256e-06,1.9958977970141516e-06,1.007334738472231e-07,1.0652755495881004e-06,1.2676866302931736e-05
6.368249944718586e-05,1.4728224112578557e-07,1.6210896119834994e-06,2.5151821061548382e-06,1.2691853377153883e-07,1.3423532300033096e-06,1.59803252724556e-05
7.149428986597576e-05,1.8556930244056597e-07,2.0394393271790796e-06,3.1695075190095306e-06,1.5990344263451295e-07,1.6914519936632927e-06,2.014502788521422e-05
8.026433522257174e-05,2.3379966125518205e-07,2.5651745014741993e-06,3.99396519790515e-06,2.0145114271442727e-07,2.1312729392495465e-06,2.539567067129495e-05
9.011018251665018e-05,2.945516402255528e-07,3.2256222984198347e-06,5.032753757950721e-06,2.5378061022008635e-07,2.6853651262161692e-06,3.201563861116846e-05
0.0001011637979766207,3.7107040320678523e-07,4.054966456489947e-06,6.341538538349814e-06,3.19684083874974e-07,3.3833789043317644e-06,4.036236026866642e-05
0.00011357333583431052,4.674399217259745e-07,5.09592764477474e-06,7.990419799142125e-06,4.026746215617499e-07,4.2626419826030134e-06,5.088669077592061e-05
