ConsumerNodeID,ResourceNodeID,ConsumerSpeciesID,ResourceSpeciesID,ConsumerStageID,ResourceStageID,LinkNumber,LinkType,LinkEvidence,LinkEvidenceNotes,LinkFrequency,LinkN,DietFraction,ConsumptionRate,VectorFrom,PreyFrom,,,
73,96,73,86,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,100,73,87,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,104,73,88,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,108,73,89,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,112,73,90,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,115,73,91,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,118,73,92,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,122,73,93,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,126,73,94,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,136,73,97,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,140,73,99,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,141,73,99,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,164,73,113,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,165,73,114,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,166,73,114,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
73,169,73,115,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,79,74,79,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,84,74,83,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,88,74,84,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,92,74,85,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,96,74,86,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,100,74,87,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,104,74,88,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,108,74,89,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,112,74,90,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,115,74,91,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,118,74,92,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,122,74,93,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,126,74,94,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,130,74,95,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,136,74,97,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,140,74,99,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,141,74,99,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,164,74,113,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,165,74,114,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,166,74,114,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
74,169,74,115,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,78,75,78,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,79,75,79,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,80,75,80,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,81,75,81,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,82,75,82,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,84,75,83,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,88,75,84,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,92,75,85,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,96,75,86,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,100,75,87,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,104,75,88,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,108,75,89,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,112,75,90,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,115,75,91,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,118,75,92,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,122,75,93,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,125,75,94,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,126,75,94,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,130,75,95,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,133,75,96,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,134,75,96,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,135,75,97,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,136,75,97,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,137,75,98,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,138,75,98,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,139,75,99,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,140,75,99,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,141,75,99,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,142,75,100,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,143,75,101,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,145,75,102,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,147,75,103,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,149,75,104,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,150,75,105,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,156,75,108,1,3,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,157,75,109,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,159,75,110,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,161,75,111,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,162,75,112,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,163,75,113,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,164,75,113,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,165,75,114,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,166,75,114,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,168,75,115,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,169,75,115,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,171,75,116,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,173,75,117,1,3,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,174,75,118,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,177,75,120,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,178,75,121,1,3,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,179,75,122,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
75,180,75,123,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,78,76,78,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,80,76,80,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,81,76,81,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,82,76,82,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,118,76,92,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,125,76,94,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,126,76,94,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,133,76,96,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,134,76,96,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,135,76,97,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,137,76,98,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,138,76,98,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,139,76,99,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,140,76,99,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,141,76,99,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,142,76,100,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,143,76,101,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,145,76,102,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,147,76,103,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,149,76,104,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,150,76,105,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,156,76,108,1,3,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,157,76,109,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,159,76,110,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,161,76,111,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,162,76,112,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,163,76,113,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,168,76,115,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,171,76,116,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,173,76,117,1,3,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,174,76,118,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,177,76,120,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,178,76,121,1,3,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,179,76,122,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
76,180,76,123,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,79,77,79,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,84,77,83,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,88,77,84,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,92,77,85,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,96,77,86,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,100,77,87,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,104,77,88,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,108,77,89,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,112,77,90,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,115,77,91,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,118,77,92,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,122,77,93,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,126,77,94,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,130,77,95,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,136,77,97,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,140,77,99,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,141,77,99,1,4,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,164,77,113,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,165,77,114,1,1,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,166,77,114,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
77,169,77,115,1,2,14,Concomitant Predation on Symbionts,,,,,,,,,,,
8,1,8,1,1,1,18,Detritivory,,,,,,,,,,,
8,2,8,2,1,1,18,Detritivory,,,,,,,,,,,
9,1,9,1,1,1,18,Detritivory,,,,,,,,,,,
11,1,11,1,1,1,18,Detritivory,,,,,,,,,,,
12,1,12,1,1,1,18,Detritivory,,,,,,,,,,,
12,2,12,2,1,1,18,Detritivory,,,,,,,,,,,
13,1,13,1,1,1,18,Detritivory,,,,,,,,,,,
14,1,14,1,1,1,18,Detritivory,,,,,,,,,,,
14,2,14,2,1,1,18,Detritivory,,,,,,,,,,,
15,1,15,1,1,1,18,Detritivory,,,,,,,,,,,
16,1,16,1,1,1,18,Detritivory,,,,,,,,,,,
17,1,17,1,1,1,18,Detritivory,,,,,,,,,,,
18,1,18,1,1,1,18,Detritivory,,,,,,,,,,,
19,1,19,1,1,1,18,Detritivory,,,,,,,,,,,
20,1,20,1,1,1,18,Detritivory,,,,,,,,,,,
21,1,21,1,1,1,18,Detritivory,,,,,,,,,,,
22,1,22,1,1,1,18,Detritivory,,,,,,,,,,,
23,1,23,1,1,1,18,Detritivory,,,,,,,,,,,
23,2,23,2,1,1,18,Detritivory,,,,,,,,,,,
24,1,24,1,1,1,18,Detritivory,,,,,,,,,,,
24,2,24,2,1,1,18,Detritivory,,,,,,,,,,,
25,1,25,1,1,1,18,Detritivory,,,,,,,,,,,
26,1,26,1,1,1,18,Detritivory,,,,,,,,,,,
27,1,27,1,1,1,18,Detritivory,,,,,,,,,,,
28,1,28,1,1,1,18,Detritivory,,,,,,,,,,,
37,1,37,1,1,1,18,Detritivory,,,,,,,,,,,
38,1,38,1,1,1,18,Detritivory,,,,,,,,,,,
39,1,39,1,1,1,18,Detritivory,,,,,,,,,,,
39,2,39,2,1,1,18,Detritivory,,,,,,,,,,,
41,1,41,1,1,1,18,Detritivory,,,,,,,,,,,
41,2,41,2,1,1,18,Detritivory,,,,,,,,,,,
42,1,42,1,1,1,18,Detritivory,,,,,,,,,,,
43,1,43,1,1,1,18,Detritivory,,,,,,,,,,,
44,1,44,1,1,1,18,Detritivory,,,,,,,,,,,
45,1,45,1,1,1,18,Detritivory,,,,,,,,,,,
46,1,46,1,1,1,18,Detritivory,,,,,,,,,,,
47,1,47,1,1,1,18,Detritivory,,,,,,,,,,,
48,1,48,1,1,1,18,Detritivory,,,,,,,,,,,
49,1,49,1,1,1,18,Detritivory,,,,,,,,,,,
52,1,52,1,1,1,18,Detritivory,,,,,,,,,,,
52,2,52,2,1,1,18,Detritivory,,,,,,,,,,,
56,1,56,1,1,1,18,Detritivory,,,,,,,,,,,
57,2,57,2,1,1,18,Detritivory,,,,,,,,,,,
75,2,75,2,1,1,18,Detritivory,,,,,,,,,,,
81,58,81,58,1,1,6,Macroparasitism,,,,,,,,,,,
81,61,81,61,1,1,6,Macroparasitism,,,,,,,,,,,
83,72,83,72,1,1,6,Macroparasitism,,,,,,,,,,,
83,73,83,73,1,1,6,Macroparasitism,,,,,,,,,,,
83,74,83,74,1,1,6,Macroparasitism,,,,,,,,,,,
83,75,83,75,1,1,6,Macroparasitism,,,,,,,,,,,
83,77,83,77,1,1,6,Macroparasitism,,,,,,,,,,,
87,72,84,72,1,1,6,Macroparasitism,,,,,,,,,,,
87,73,84,73,1,1,6,Macroparasitism,,,,,,,,,,,
87,74,84,74,1,1,6,Macroparasitism,,,,,,,,,,,
87,75,84,75,1,1,6,Macroparasitism,,,,,,,,,,,
87,77,84,77,1,1,6,Macroparasitism,,,,,,,,,,,
91,72,85,72,1,1,6,Macroparasitism,,,,,,,,,,,
91,73,85,73,1,1,6,Macroparasitism,,,,,,,,,,,
91,74,85,74,1,1,6,Macroparasitism,,,,,,,,,,,
91,75,85,75,1,1,6,Macroparasitism,,,,,,,,,,,
91,77,85,77,1,1,6,Macroparasitism,,,,,,,,,,,
95,70,86,70,1,1,6,Macroparasitism,,,,,,,,,,,
95,71,86,71,1,1,6,Macroparasitism,,,,,,,,,,,
95,73,86,73,1,1,6,Macroparasitism,,,,,,,,,,,
95,75,86,75,1,1,6,Macroparasitism,,,,,,,,,,,
95,76,86,76,1,1,6,Macroparasitism,,,,,,,,,,,
99,70,87,70,1,1,6,Macroparasitism,,,,,,,,,,,
99,71,87,71,1,1,6,Macroparasitism,,,,,,,,,,,
99,73,87,73,1,1,6,Macroparasitism,,,,,,,,,,,
99,75,87,75,1,1,6,Macroparasitism,,,,,,,,,,,
99,76,87,76,1,1,6,Macroparasitism,,,,,,,,,,,
103,72,88,72,1,1,6,Macroparasitism,,,,,,,,,,,
103,73,88,73,1,1,6,Macroparasitism,,,,,,,,,,,
103,74,88,74,1,1,6,Macroparasitism,,,,,,,,,,,
103,75,88,75,1,1,6,Macroparasitism,,,,,,,,,,,
103,77,88,77,1,1,6,Macroparasitism,,,,,,,,,,,
107,71,89,71,1,1,6,Macroparasitism,,,,,,,,,,,
107,72,89,72,1,1,6,Macroparasitism,,,,,,,,,,,
107,73,89,73,1,1,6,Macroparasitism,,,,,,,,,,,
107,74,89,74,1,1,6,Macroparasitism,,,,,,,,,,,
107,75,89,75,1,1,6,Macroparasitism,,,,,,,,,,,
107,77,89,77,1,1,6,Macroparasitism,,,,,,,,,,,
111,72,90,72,1,1,6,Macroparasitism,,,,,,,,,,,
111,73,90,73,1,1,6,Macroparasitism,,,,,,,,,,,
111,74,90,74,1,1,6,Macroparasitism,,,,,,,,,,,
111,75,90,75,1,1,6,Macroparasitism,,,,,,,,,,,
111,77,90,77,1,1,6,Macroparasitism,,,,,,,,,,,
114,72,91,72,1,1,6,Macroparasitism,,,,,,,,,,,
114,73,91,73,1,1,6,Macroparasitism,,,,,,,,,,,
114,74,91,74,1,1,6,Macroparasitism,,,,,,,,,,,
114,75,91,75,1,1,6,Macroparasitism,,,,,,,,,,,
114,77,91,77,1,1,6,Macroparasitism,,,,,,,,,,,
117,70,92,70,1,1,6,Macroparasitism,,,,,,,,,,,
117,71,92,71,1,1,6,Macroparasitism,,,,,,,,,,,
121,72,93,72,1,1,6,Macroparasitism,,,,,,,,,,,
121,73,93,73,1,1,6,Macroparasitism,,,,,,,,,,,
121,74,93,74,1,1,6,Macroparasitism,,,,,,,,,,,
121,75,93,75,1,1,6,Macroparasitism,,,,,,,,,,,
121,77,93,77,1,1,6,Macroparasitism,,,,,,,,,,,
125,58,94,58,1,1,6,Macroparasitism,,,,,,,,,,,
125,59,94,59,1,1,6,Macroparasitism,,,,,,,,,,,
125,60,94,60,1,1,6,Macroparasitism,,,,,,,,,,,
125,61,94,61,1,1,6,Macroparasitism,,,,,,,,,,,
125,63,94,63,1,1,6,Macroparasitism,,,,,,,,,,,
125,64,94,64,1,1,6,Macroparasitism,,,,,,,,,,,
125,66,94,66,1,1,6,Macroparasitism,,,,,,,,,,,
125,67,94,67,1,1,6,Macroparasitism,,,,,,,,,,,
125,68,94,68,1,1,6,Macroparasitism,,,,,,,,,,,
129,72,95,72,1,1,6,Macroparasitism,,,,,,,,,,,
129,73,95,73,1,1,6,Macroparasitism,,,,,,,,,,,
133,66,96,66,1,1,6,Macroparasitism,,,,,,,,,,,
135,59,97,59,1,1,6,Macroparasitism,,,,,,,,,,,
135,63,97,63,1,1,6,Macroparasitism,,,,,,,,,,,
135,64,97,64,1,1,6,Macroparasitism,,,,,,,,,,,
137,59,98,59,1,1,6,Macroparasitism,,,,,,,,,,,
137,61,98,61,1,1,6,Macroparasitism,,,,,,,,,,,
139,19,99,19,1,1,6,Macroparasitism,,,,,,,,,,,
139,20,99,20,1,1,6,Macroparasitism,,,,,,,,,,,
139,21,99,21,1,1,6,Macroparasitism,,,,,,,,,,,
139,61,99,61,1,1,6,Macroparasitism,,,,,,,,,,,
142,58,100,58,1,1,6,Macroparasitism,,,,,,,,,,,
142,59,100,59,1,1,6,Macroparasitism,,,,,,,,,,,
142,60,100,60,1,1,6,Macroparasitism,,,,,,,,,,,
142,67,100,67,1,1,6,Macroparasitism,,,,,,,,,,,
143,58,101,58,1,1,6,Macroparasitism,,,,,,,,,,,
143,59,101,59,1,1,6,Macroparasitism,,,,,,,,,,,
143,60,101,60,1,1,6,Macroparasitism,,,,,,,,,,,
143,61,101,61,1,1,6,Macroparasitism,,,,,,,,,,,
143,63,101,63,1,1,6,Macroparasitism,,,,,,,,,,,
143,64,101,64,1,1,6,Macroparasitism,,,,,,,,,,,
143,66,101,66,1,1,6,Macroparasitism,,,,,,,,,,,
143,67,101,67,1,1,6,Macroparasitism,,,,,,,,,,,
145,66,102,66,1,1,6,Macroparasitism,,,,,,,,,,,
147,60,103,60,1,1,6,Macroparasitism,,,,,,,,,,,
147,61,103,61,1,1,6,Macroparasitism,,,,,,,,,,,
149,67,104,67,1,1,6,Macroparasitism,,,,,,,,,,,
150,66,105,66,1,1,6,Macroparasitism,,,,,,,,,,,
151,70,106,70,1,1,6,Macroparasitism,,,,,,,,,,,
151,71,106,71,1,1,6,Macroparasitism,,,,,,,,,,,
151,75,106,75,1,1,6,Macroparasitism,,,,,,,,,,,
151,76,106,76,1,1,6,Macroparasitism,,,,,,,,,,,
153,70,107,70,1,1,6,Macroparasitism,,,,,,,,,,,
153,71,107,71,1,1,6,Macroparasitism,,,,,,,,,,,
153,75,107,75,1,1,6,Macroparasitism,,,,,,,,,,,
153,76,107,76,1,1,6,Macroparasitism,,,,,,,,,,,
157,59,109,59,1,1,6,Macroparasitism,,,,,,,,,,,
159,59,110,59,1,1,6,Macroparasitism,,,,,,,,,,,
159,61,110,61,1,1,6,Macroparasitism,,,,,,,,,,,
159,63,110,63,1,1,6,Macroparasitism,,,,,,,,,,,
163,58,113,58,1,1,6,Macroparasitism,,,,,,,,,,,
163,59,113,59,1,1,6,Macroparasitism,,,,,,,,,,,
163,63,113,63,1,1,6,Macroparasitism,,,,,,,,,,,
165,70,114,70,1,1,6,Macroparasitism,,,,,,,,,,,
165,71,114,71,1,1,6,Macroparasitism,,,,,,,,,,,
165,74,114,74,1,1,6,Macroparasitism,,,,,,,,,,,
165,75,114,75,1,1,6,Macroparasitism,,,,,,,,,,,
165,76,114,76,1,1,6,Macroparasitism,,,,,,,,,,,
168,58,115,58,1,1,6,Macroparasitism,,,,,,,,,,,
168,59,115,59,1,1,6,Macroparasitism,,,,,,,,,,,
168,63,115,63,1,1,6,Macroparasitism,,,,,,,,,,,
168,64,115,64,1,1,6,Macroparasitism,,,,,,,,,,,
168,67,115,67,1,1,6,Macroparasitism,,,,,,,,,,,
170,58,115,58,3,1,6,Macroparasitism,,,,,,,,,,,
170,59,115,59,3,1,6,Macroparasitism,,,,,,,,,,,
170,63,115,63,3,1,6,Macroparasitism,,,,,,,,,,,
170,64,115,64,3,1,6,Macroparasitism,,,,,,,,,,,
170,67,115,67,3,1,6,Macroparasitism,,,,,,,,,,,
171,63,116,63,1,1,6,Macroparasitism,,,,,,,,,,,
172,63,116,63,3,1,6,Macroparasitism,,,,,,,,,,,
174,63,118,63,1,1,6,Macroparasitism,,,,,,,,,,,
175,63,119,63,1,1,6,Macroparasitism,,,,,,,,,,,
175,70,119,70,1,1,6,Macroparasitism,,,,,,,,,,,
175,71,119,71,1,1,6,Macroparasitism,,,,,,,,,,,
175,75,119,75,1,1,6,Macroparasitism,,,,,,,,,,,
175,76,119,76,1,1,6,Macroparasitism,,,,,,,,,,,
177,60,120,60,1,1,6,Macroparasitism,,,,,,,,,,,
12,6,12,6,1,1,3,Micropredation,,,,,,,,,,,
42,5,42,5,1,1,3,Micropredation,,,,,,,,,,,
43,5,43,5,1,1,3,Micropredation,,,,,,,,,,,
44,5,44,5,1,1,3,Micropredation,,,,,,,,,,,
45,5,45,5,1,1,3,Micropredation,,,,,,,,,,,
50,5,50,5,1,1,3,Micropredation,,,,,,,,,,,
50,6,50,6,1,1,3,Micropredation,,,,,,,,,,,
51,5,51,5,1,1,3,Micropredation,,,,,,,,,,,
51,6,51,6,1,1,3,Micropredation,,,,,,,,,,,
52,5,52,5,1,1,3,Micropredation,,,,,,,,,,,
55,5,55,5,1,1,3,Micropredation,,,,,,,,,,,
55,6,55,6,1,1,3,Micropredation,,,,,,,,,,,
180,67,123,67,1,1,6,Macroparasitism,,,,,,,,,,,
84,104,83,88,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
84,108,83,89,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
84,112,83,90,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
84,115,83,91,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
84,122,83,93,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
88,104,84,88,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
88,108,84,89,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
88,112,84,90,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
88,115,84,91,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
88,122,84,93,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
92,104,85,88,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
92,108,85,89,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
92,112,85,90,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
92,115,85,91,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
92,122,85,93,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
95,118,86,92,1,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
96,104,86,88,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
96,108,86,89,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
96,112,86,90,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
96,115,86,91,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
96,122,86,93,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
96,126,86,94,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
99,118,87,92,1,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
100,104,87,88,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
100,108,87,89,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
100,112,87,90,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
100,115,87,91,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
100,122,87,93,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
100,126,87,94,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
108,96,89,86,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
115,96,91,86,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
115,108,91,89,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
115,112,91,90,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
130,118,95,92,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
130,126,95,94,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
140,104,99,88,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
140,108,99,89,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
140,112,99,90,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
140,115,99,91,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
140,122,99,93,2,2,19,Parasite intraguild trophic interaction,,,,,,,,,,,
84,19,83,19,2,1,4,Parasitic Castration,,,,,,,,,,,
84,20,83,20,2,1,4,Parasitic Castration,,,,,,,,,,,
84,21,83,21,2,1,4,Parasitic Castration,,,,,,,,,,,
88,20,84,20,2,1,4,Parasitic Castration,,,,,,,,,,,
88,21,84,21,2,1,4,Parasitic Castration,,,,,,,,,,,
92,20,85,20,2,1,4,Parasitic Castration,,,,,,,,,,,
92,21,85,21,2,1,4,Parasitic Castration,,,,,,,,,,,
96,20,86,20,2,1,4,Parasitic Castration,,,,,,,,,,,
96,21,86,21,2,1,4,Parasitic Castration,,,,,,,,,,,
